203.2	-0.027739590292436694	0.16404112908172677
203.2	-0.027124844802645466	0.1627007380744598
203.2	-0.02532441653869818	0.15869915413164173
203.2	-0.02243909313002764	0.1520935759713107
203.2	-0.018589997789869236	0.14298163383784251
203.2	-0.013887445464862098	0.1315167798877544
203.2	-0.008459867518224563	0.1178797745135747
203.2	-0.0024708185627216103	0.10229943293469132
203.2	0.003886016665587761	0.08502309779411674
203.2	0.010398282222259525	0.06632870079345633
203.2	0.0168327797154947	0.04651764625593942
203.2	0.022970495699179073	0.02590723575415096
203.2	0.028605492089271517	0.004837229755195111
203.2	0.03356791985012888	-0.01634650856395973
203.2	0.03773058063966926	-0.03729090373286913
203.2	0.039487318719271455	-0.047559830485131745
203.2	0.04101548845453529	-0.057634558404000835
203.2	0.042314439197147974	-0.06747132721230341
203.2	0.04338407509060263	-0.07702965745544818
203.2	0.04419749890593339	-0.08627022719070897
203.2	0.04471797094642953	-0.09515537885077718
203.2	0.0449071350682162	-0.10365785212789497
203.2	0.04474576527110253	-0.1117437771408877
203.2	0.04426112186284638	-0.11937479774588058
203.2	0.04350343090927705	-0.12650867425635787
203.2	0.04254916505687692	-0.1330987286513569
203.2	0.04145405036128031	-0.1391152897428827
203.2	0.04022349095578535	-0.14453044657486458
203.2	0.03883992521561869	-0.14932017173387288
203.2	0.03726504492515897	-0.15347744463944538
203.2	0.03549496654176523	-0.15697929953351067
203.2	0.03358107364313196	-0.1598102981020119
203.2	0.03161629091690314	-0.1619412280922529
203.2	0.029701214279497748	-0.16334832931308907
203.2	0.027893788953773518	-0.1640150538668519
203.2	0.02619401493973043	-0.16394140175354135
203.2	0.02455596072122562	-0.16313514005843935
203.2	0.022954489301217698	-0.16160726876115594
203.2	0.02137758697299183	-0.15936656867407778
203.2	0.019840596194097945	-0.156423943920308
203.2	0.018364311483637548	-0.15278262739417484
203.2	0.016959178029414854	-0.14846447527013795
203.2	0.015601168418000175	-0.14348704917297073
203.2	0.014271755225768859	-0.13788047922596716
203.2	0.012942568561351354	-0.13167655992783883
203.2	0.01161693717558275	-0.12489497621407548
203.2	0.01030040898652154	-0.11756853631049356
203.2	0.008998531912226205	-0.10973004844290936
203.2	0.0077168538707552345	-0.10141232083713919
203.2	0.006441792636483158	-0.0926547712924162
203.2	0.005165772837141924	-0.08349242720178007
203.2	0.0038730410081361227	-0.07397182280143302
203.2	0.002551124507451985	-0.06413893753577139
203.2	0.0012034000141780557	-0.05403369606758062
203.2	-0.00017604346853616112	-0.0437009682576454
203.2	-0.0030001286447696573	-0.02253021803194972
203.2	-0.005879234066289087	-0.000994186916080931
203.2	-0.00875833948780852	0.020541844199787856
203.2	-0.011592267131786918	0.041710930050065986
203.2	-0.014325996752938332	0.062147789744580274
203.2	-0.016914398501975195	0.08150571774503576
203.2	-0.01931784251941495	0.09945057701165808
203.2	-0.021501137280221842	0.11567447708532598
203.2	-0.02341495424192879	0.12990566448356966
203.2	-0.025013848404709656	0.1418953514819907
203.2	-0.026251408969886973	0.15144890789291446
203.2	-0.027102622377944096	0.15839845697287172
203.2	-0.0275841599640743	0.162623067221641
203.2	-0.027739590292436694	0.16404112908172677
